"country","year","suicide_no","population","GDP_year","GDP_percap","suicide_ratio"
"El Salvador",1992,419,4591600,5813399300,1266,9.12535935185992
"El Salvador",1993,424,4694300,6680269200,1423,9.03223057750889
"El Salvador",1994,NA,NA,NA,NA,NA
"El Salvador",1995,620,4836397,8921947100,1845,12.8194604371808
"El Salvador",1996,540,4892391,9586327800,1959,11.0375478983589
"El Salvador",1997,577,4949302,10221705900,2065,11.6582095818764
"El Salvador",1998,512,5006338,10936669900,2185,10.2270362089016
"El Salvador",1999,515,5062759,11284197000,2229,10.1723190853051
"El Salvador",2000,461,5118189,11784927700,2303,9.00709215701101
"El Salvador",2001,514,5175094,12282533600,2373,9.93218673902348
"El Salvador",2002,436,5230458,12664190300,2421,8.33579009715784
"El Salvador",2003,527,5283542,13243892200,2507,9.97436946654347
"El Salvador",2004,464,5333170,13724810900,2573,8.7002664456599
"El Salvador",2005,455,5378879,14698001400,2733,8.45901162677205
"El Salvador",2006,411,5429044,15999886400,2947,7.57039360889321
"El Salvador",2007,501,5467861,17011750900,3111,9.16263233465518
"El Salvador",2008,490,5499287,17986886200,3271,8.91024600098158
"El Salvador",2009,506,5528910,17601616000,3184,9.15189431551608
"El Salvador",2010,399,5560453,18447922400,3318,7.17567435602819
"El Salvador",2011,485,5585785,20283783700,3631,8.68275452778795
"El Salvador",2012,512,5618823,21386153000,3806,9.1122286642594
"El Salvador",2013,484,5657250,21977401900,3885,8.55539352158734
"El Salvador",2014,386,5696329,22585841200,3965,6.77629399565931
"El Salvador",2015,NA,NA,NA,NA,NA
"El Salvador",2016,NA,NA,NA,NA,NA
"Estonia",1985,NA,NA,NA,NA,NA
"Estonia",1986,NA,NA,NA,NA,NA
"Estonia",1987,NA,NA,NA,NA,NA
"Estonia",1988,NA,NA,NA,NA,NA
"Estonia",1989,NA,NA,NA,NA,NA
"Estonia",1990,NA,NA,NA,NA,NA
"Estonia",1991,NA,NA,NA,NA,NA
"Estonia",1992,NA,NA,NA,NA,NA
"Estonia",1993,NA,NA,NA,NA,NA
"Estonia",1994,NA,NA,NA,NA,NA
"Estonia",1995,594,1356651,4373665146,3224,43.784289400885
"Estonia",1996,545,1342202,4746109767,3536,40.6049163985749
"Estonia",1997,522,1331234,5066240419,3806,39.2117388828711
"Estonia",1998,477,1321719,5617109245,4250,36.0893654400065
"Estonia",1999,468,1313198,5726897998,4361,35.6381901282213
"Estonia",2000,377,1334175,5685774809,4262,28.257162666067
"Estonia",2001,401,1325610,6245069734,4711,30.2502244249817
"Estonia",2002,371,1316690,7322069511,5561,28.1767158556684
"Estonia",2003,342,1307160,9833870709,7523,26.1635912971633
"Estonia",2004,323,1297650,12059201242,9293,24.8911493854275
"Estonia",2005,273,1288495,14006088297,10870,21.1875094587096
"Estonia",2006,247,1278915,16963625016,13264,19.3132459936743
"Estonia",2007,251,1270415,22237061730,17504,19.7573233943239
"Estonia",2008,242,1264005,24194039256,19141,19.1454938864957
"Estonia",2009,269,1259010,19652492637,15609,21.3659939158545
"Estonia",2010,223,1254225,19490936349,15540,17.7799039247344
"Estonia",2011,218,1249427,23170239901,18545,17.4479981623576
"Estonia",2012,237,1251631,23043864510,18411,18.9352932293943
"Estonia",2013,218,1243096,25137153149,20221,17.536859582848
"Estonia",2014,241,1241852,26224622451,21117,19.4064993252014
"Estonia",2015,195,1243450,22566956982,18149,15.6821745948772
"Estonia",2016,NA,NA,NA,NA,NA
"Fiji",1985,NA,NA,NA,NA,NA
"Fiji",1986,NA,NA,NA,NA,NA
"Fiji",1987,NA,NA,NA,NA,NA
"Fiji",1988,NA,NA,NA,NA,NA
"Fiji",1989,NA,NA,NA,NA,NA
"Fiji",1990,NA,NA,NA,NA,NA
"Fiji",1991,NA,NA,NA,NA,NA
"Fiji",1992,NA,NA,NA,NA,NA
"Fiji",1993,NA,NA,NA,NA,NA
"Fiji",1994,NA,NA,NA,NA,NA
"Fiji",1995,NA,NA,NA,NA,NA
"Fiji",1996,NA,NA,NA,NA,NA
"Fiji",1997,NA,NA,NA,NA,NA
"Fiji",1998,NA,NA,NA,NA,NA
"Fiji",1999,NA,NA,NA,NA,NA
"Fiji",2000,NA,NA,NA,NA,NA
"Fiji",2001,36,719459,1660102346,2307,5.00375976949347
"Fiji",2002,42,723187,1842691481,2548,5.80762651983512
"Fiji",2003,10,725591,2315935753,3192,1.37818688489797
"Fiji",2004,24,728408,2727507213,3744,3.29485672864658
"Fiji",2005,22,732607,3006725015,4104,3.00297430955478
"Fiji",2006,24,737759,3102741451,4206,3.25309484533567
"Fiji",2007,13,745055,3405050612,4570,1.74483762943675
"Fiji",2008,37,753658,3523185920,4675,4.90938860862619
"Fiji",2009,26,762403,2870624636,3765,3.41026989662947
"Fiji",2010,NA,NA,NA,NA,NA
"Fiji",2011,38,776325,3774530616,4862,4.89485717966058
"Fiji",2012,32,782939,3972012571,5073,4.08716387866743
"Fiji",2013,NA,NA,NA,NA,NA
"Fiji",2014,NA,NA,NA,NA,NA
"Fiji",2015,NA,NA,NA,NA,NA
"Fiji",2016,NA,NA,NA,NA,NA
"Finland",1985,NA,NA,NA,NA,NA
"Finland",1986,NA,NA,NA,NA,NA
"Finland",1987,1363,4614100,91642093873,19861,29.5398886023277
"Finland",1988,1402,4633600,109103056148,23546,30.2572513812155
"Finland",1989,1413,4654300,119064708328,25582,30.359022839095
"Finland",1990,1512,4675100,141517648888,30271,32.3415541913542
"Finland",1991,1493,4698500,127866490222,27214,31.7760987549218
"Finland",1992,1451,4720900,112625431378,23857,30.7356648096761
"Finland",1993,1397,4741000,89255751015,18826,29.4663573085847
"Finland",1994,1387,4761600,103321570859,21699,29.1288642473118
"Finland",1995,1388,4781300,134199346405,28068,29.029761780269
"Finland",1996,1247,4802200,132099404608,27508,25.96726500354
"Finland",1997,1322,4823200,126833123354,26296,27.4091889202189
"Finland",1998,1228,4844673,133936359591,27646,25.3474279894639
"Finland",1999,1207,4864255,135225868315,27800,24.8136662243242
"Finland",2000,1165,4881820,125539893127,25716,23.864050702402
"Finland",2001,1204,4898983,129250111857,26383,24.5765294551951
"Finland",2002,1095,4915614,139552983249,28390,22.2759557605622
"Finland",2003,1075,4929856,171071106095,34701,21.8059107608823
"Finland",2004,1064,4944765,196768065557,39793,21.5177060992787
"Finland",2005,994,4961784,204436015421,41202,20.0331171207775
"Finland",2006,1062,4979740,216552502823,43487,21.3264146320892
"Finland",2007,995,4998853,255384615385,51089,19.9045661074651
"Finland",2008,1033,5020096,283742493042,56521,20.57729573299
"Finland",2009,1034,5042316,251499027508,49878,20.5064498139347
"Finland",2010,954,5063494,247799815768,48939,18.8407451455457
"Finland",2011,912,5085985,273674236773,53809,17.9316297629663
"Finland",2012,873,5110450,256706466091,50232,17.0826443855238
"Finland",2013,887,5135433,269980111643,52572,17.2721560187817
"Finland",2014,789,5159944,272609288690,52832,15.2908636217757
"Finland",2015,731,5181797,232464833066,44862,14.1070752096232
"Finland",2016,NA,NA,NA,NA,NA
"France",1985,12501,51382600,553138414367,10765,24.3292476441441
"France",1986,12529,51637600,771470783218,14940,24.2633274977923
"France",1987,12161,51900800,934173305686,17999,23.431238054134
"France",1988,11599,52157600,1018847043277,19534,22.238369863644
"France",1989,11715,52417900,1025211803414,19558,22.3492356618636
"France",1990,11403,52952900,1269179616914,23968,21.534231364099
"France",1991,11502,53282900,1269276828276,23821,21.5866628880936
"France",1992,11644,53622300,1401465923172,26136,21.7148462486689
"France",1993,12251,53945400,1322815612694,24521,22.7099993697331
"France",1994,12041,54247100,1393982750473,25697,22.1965782502659
"France",1995,11819,54528500,1601094756210,29363,21.6749039493109
"France",1996,11279,54791600,1605675086550,29305,20.585272195008
"France",1997,11139,55045500,1452884917959,26394,20.2359865929095
"France",1998,10534,55280700,1503108739159,27190,19.0554750572985
"France",1999,10268,55043393,1492647560196,27118,18.6543732869084
"France",2000,10849,55267624,1362248940483,24648,19.6299374114581
"France",2001,10449,55511272,1376465324385,24796,18.8232040512421
"France",2002,10643,55935517,1494286655374,26714,19.0272667006904
"France",2003,10871,56360402,1840480812641,32656,19.288364905559
"France",2004,10804,56813922,2115742488205,37240,19.016465717681
"France",2005,10713,57160687,2196126103718,38420,18.7419021048505
"France",2006,10423,57824447,2318593651988,40097,18.0252480408503
"France",2007,10127,58167011,2657213249384,45682,17.4102121217815
"France",2008,10353,58482967,2918382891460,49901,17.7025902259713
"France",2009,10499,58770727,2690222283968,45775,17.8643357602161
"France",2010,10379,59056283,2642609548930,44747,17.5747599963242
"France",2011,10408,59344643,2861408170265,48217,17.5382300302994
"France",2012,9743,59638457,2683825225093,45002,16.3367741053394
"France",2013,9600,59910069,2811077725704,46922,16.0240175987779
"France",2014,8881,60275954,2852165760630,47318,14.7339020133966
"France",2015,NA,NA,NA,NA,NA
"France",2016,NA,NA,NA,NA,NA
"Georgia",1985,NA,NA,NA,NA,NA
"Georgia",1986,NA,NA,NA,NA,NA
"Georgia",1987,NA,NA,NA,NA,NA
"Georgia",1988,NA,NA,NA,NA,NA
"Georgia",1989,NA,NA,NA,NA,NA
"Georgia",1990,196,4986400,7753501868,1555,3.93069148082785
"Georgia",1991,174,5018550,6357615894,1267,3.46713692201931
"Georgia",1992,204,4988700,3690328964,740,4.08924168621084
"Georgia",1993,NA,NA,NA,NA,NA
"Georgia",1994,123,4518900,2513870587,556,2.72190134767311
"Georgia",1995,138,4410850,2693731866,611,3.12864867315824
"Georgia",1996,162,4310350,3094915506,718,3.75839548992541
"Georgia",1997,176,4240600,3510540809,828,4.15035608168655
"Georgia",1998,148,4209250,3613500117,858,3.51606580744788
"Georgia",1999,189,4187750,2800024314,669,4.51316339323026
"Georgia",2000,130,4165600,3057453483,734,3.12079892452468
"Georgia",2001,100,4140950,3219487747,777,2.41490479237856
"Georgia",2002,NA,NA,NA,NA,NA
"Georgia",2003,NA,NA,NA,NA,NA
"Georgia",2004,175,4089850,5125363001,1253,4.27888553369928
"Georgia",2005,87,4132000,6410852596,1552,2.1055179090029
"Georgia",2006,72,4166500,7745406201,1859,1.72806912276491
"Georgia",2007,104,4154900,10172869680,2448,2.50306866591254
"Georgia",2008,NA,NA,NA,NA,NA
"Georgia",2009,188,4158750,10766809099,2589,4.52058911932672
"Georgia",2010,112,4193800,11638536834,2775,2.67060899422958
"Georgia",2011,99,4202600,14434619982,3435,2.35568457621472
"Georgia",2012,104,4200900,15846474596,3772,2.47565997762384
"Georgia",2013,157,4192600,16140047012,3850,3.74469303057768
"Georgia",2014,194,3470600,16509305828,4757,5.58981155996081
"Georgia",2015,192,3458400,13993546732,4046,5.55170020818876
"Georgia",2016,NA,NA,NA,NA,NA
"Germany",1985,NA,NA,NA,NA,NA
"Germany",1986,NA,NA,NA,NA,NA
"Germany",1987,NA,NA,NA,NA,NA
"Germany",1988,NA,NA,NA,NA,NA
"Germany",1989,NA,NA,NA,NA,NA
"Germany",1990,13924,74958800,1764967948917,23546,18.5755374952641
"Germany",1991,14010,75495900,1861873895109,24662,18.5572991380989
"Germany",1992,13458,76131700,2123130870382,27888,17.6772619027291
"Germany",1993,12690,76793400,2068555542411,26937,16.5248576049504
"Germany",1994,12718,77163400,2205966011812,28588,16.4819072254463
"Germany",1995,12888,77547500,2591620035485,33420,16.6194912795383
"Germany",1996,12225,77882500,2503665193657,32147,15.6967226270343
"Germany",1997,12256,78067900,2218689375141,28420,15.6991541978201
"Germany",1998,11654,78071100,2243225519618,28733,14.9274187247266
"Germany",1999,11160,78141200,2199957383337,28154,14.2818385179649
"Germany",2000,11073,78242066,1949953934034,24922,14.1522336590652
"Germany",2001,11167,78421514,1950648769575,24874,14.2397148823217
"Germany",2002,11176,78633771,2079136081310,26441,14.2127229279135
"Germany",2003,11155,78756461,2505733634312,31816,14.1639172943538
"Germany",2004,10741,78811814,2819245095605,35772,13.6286673975046
"Germany",2005,10270,78851254,2861410272354,36289,13.0245233639531
"Germany",2006,9775,78828994,3002446368084,38088,12.4002597318444
"Germany",2007,9409,78776585,3439953462907,43667,11.9439043974805
"Germany",2008,9459,78662789,3752365607148,47702,12.0247452706006
"Germany",2009,9579,78448602,3418005001389,43570,12.2105426429396
"Germany",2010,10030,78349067,3417094562649,43614,12.8016840328169
"Germany",2011,10153,78371140,3757698281118,47947,12.95502400501
"Germany",2012,9896,78508115,3543983909148,45142,12.6050663679799
"Germany",2013,10091,77270988,3752513503278,48563,13.0592351168074
"Germany",2014,10217,77552369,3890606893347,50167,13.1743235335596
"Germany",2015,10088,78136683,3375611100742,43201,12.9107093015453
"Germany",2016,NA,NA,NA,NA,NA
"Greece",1985,405,9275400,47820850975,5156,4.36638851154667
"Greece",1986,393,9334000,56379593720,6040,4.21041354188987
"Greece",1987,410,9387400,65652751132,6994,4.36755651192023
"Greece",1988,403,9450000,76261278405,8070,4.26455026455026
"Greece",1989,383,9527500,79169043642,8310,4.01994227236946
"Greece",1990,349,9617000,97891090929,10179,3.62899032962462
"Greece",1991,381,9721144,105143232380,10816,3.91929180351613
"Greece",1992,351,9834155,116224673043,11818,3.56919328605254
"Greece",1993,412,9930405,108809058859,10957,4.14887408922395
"Greece",1994,355,10018932,116601802107,11638,3.54329183988872
"Greece",1995,370,10101632,136878366230,13550,3.66277449030018
"Greece",1996,356,10178479,145861612826,14330,3.49757562009019
"Greece",1997,374,10248806,143157600025,13968,3.64920557575195
"Greece",1998,403,10310630,144428172835,14008,3.90858754508696
"Greece",1999,381,10362363,142540728958,13756,3.6767675480969
"Greece",2000,382,10403059,130133845771,12509,3.67199686169232
"Greece",2001,334,10441529,136191353468,13043,3.19876523830945
"Greece",2002,323,10482045,153830947017,14676,3.08145977240128
"Greece",2003,375,10515665,201924270316,19202,3.56610827750789
"Greece",2004,353,10547290,240521260988,22804,3.34683127135027
"Greece",2005,400,10582816,247783001865,23414,3.77971231853601
"Greece",2006,394,10618891,273317737047,25739,3.71036862512291
"Greece",2007,328,10653591,318497936901,29896,3.07877409598322
"Greece",2008,373,10686723,354460802549,33168,3.49031223135474
"Greece",2009,391,10719618,330000252153,30785,3.6475180365569
"Greece",2010,377,10735384,299361576558,27886,3.51175141941825
"Greece",2011,477,10728724,287797822093,26825,4.44600867726675
"Greece",2012,508,10539802,245670666639,23309,4.81982488855104
"Greece",2013,533,10431289,239862011450,22994,5.10962739120736
"Greece",2014,565,10380547,237029579261,22834,5.44287309714989
"Greece",2015,529,10331286,195541761243,18927,5.12036933253034
"Greece",2016,NA,NA,NA,NA,NA
"Grenada",1985,1,85375,167728444,1965,1.17130307467057
"Grenada",1986,NA,NA,NA,NA,NA
"Grenada",1987,NA,NA,NA,NA,NA
"Grenada",1988,4,87300,236357519,2707,4.58190148911798
"Grenada",1989,4,81805,267327630,3268,4.88967667013019
"Grenada",1990,2,82000,278098778,3391,2.4390243902439
"Grenada",1991,0,82400,300757889,3650,0
"Grenada",1992,0,83528,310160444,3713,0
"Grenada",1993,3,85304,309812185,3632,3.51683391165713
"Grenada",1994,4,87036,325111815,3735,4.59579943931247
"Grenada",1995,1,88433,342172519,3869,1.13079958838895
"Grenada",1996,1,89772,366911444,4087,1.11393307490086
"Grenada",1997,NA,NA,NA,NA,NA
"Grenada",1998,NA,NA,NA,NA,NA
"Grenada",1999,NA,NA,NA,NA,NA
"Grenada",2000,NA,NA,NA,NA,NA
"Grenada",2001,0,91415,520444185,5693,0
"Grenada",2002,0,91908,540336926,5879,0
"Grenada",2003,4,92567,591018407,6385,4.32119437812611
"Grenada",2004,1,93202,599118593,6428,1.07293834896247
"Grenada",2005,6,93685,695370296,7422,6.404440412019
"Grenada",2006,1,94126,698700667,7423,1.06240571149311
"Grenada",2007,3,94418,758683593,8035,3.17736024910504
"Grenada",2008,0,94585,825977889,8733,0
"Grenada",2009,0,94746,771278111,8140,0
"Grenada",2010,0,94980,771015889,8118,0
"Grenada",2011,1,95102,778648667,8188,1.05150259721141
"Grenada",2012,2,95426,799882148,8382,2.09586485863392
"Grenada",2013,0,95876,842620111,8789,0
"Grenada",2014,0,96393,911481481,9456,0
"Grenada",2015,0,96892,997007926,10290,0
"Grenada",2016,0,79012,1056188593,10838,0
"Guatemala",1985,NA,NA,NA,NA,NA
"Guatemala",1986,203,6924188,7231963516,1044,2.931751708648
"Guatemala",1987,241,7108740,7084399840,997,3.39019291745091
"Guatemala",1988,174,7300076,7841602824,1074,2.38353682893164
"Guatemala",1989,152,7493108,8410724361,1122,2.02853075119163
"Guatemala",1990,158,7683992,7650125217,996,2.05622285915967
"Guatemala",1991,156,7880665,9406097735,1194,1.97952837736409
"Guatemala",1992,173,8069672,10440842165,1294,2.14382938984385
"Guatemala",1993,165,8254958,11399942453,1381,1.99879878250138
"Guatemala",1994,142,8443914,12983235568,1538,1.68168458371319
"Guatemala",1995,211,8641512,14655404433,1696,2.44170233172158
"Guatemala",1996,157,8832326,15674835615,1775,1.77756119962058
"Guatemala",1997,179,9044205,17790026222,1967,1.97916787600458
"Guatemala",1998,201,9273529,19395491993,2091,2.16745965856148
"Guatemala",1999,234,9512666,18318412251,1926,2.45987822972025
"Guatemala",2000,182,9755585,19288827159,1977,1.86559801385565
"Guatemala",2001,202,10015097,18702802395,1867,2.01695500303192
"Guatemala",2002,258,10277166,20776669467,2022,2.51041970130676
"Guatemala",2003,253,10542980,21917706491,2079,2.39970103329419
"Guatemala",2004,250,10817808,23965275996,2215,2.31100422562501
"Guatemala",2005,238,11104906,27211377225,2450,2.14319688973504
"Guatemala",2006,298,11397134,30231249362,2653,2.6146924305707
"Guatemala",2007,327,11708397,34113107086,2914,2.79286737544004
"Guatemala",2008,492,12032885,39136893345,3252,4.08879499804079
"Guatemala",2009,511,12359945,37733994976,3053,4.13432260418635
"Guatemala",2010,352,12682151,41338595381,3260,2.77555439924978
"Guatemala",2011,359,13017342,47654841113,3661,2.75785947699615
"Guatemala",2012,420,13335425,50388454861,3779,3.1495059212586
"Guatemala",2013,455,13641878,53851058955,3947,3.33531790857534
"Guatemala",2014,512,13947190,58722323918,4210,3.6709903571974
"Guatemala",2015,494,14258397,63767597194,4472,3.46462509074477
"Guatemala",2016,NA,NA,NA,NA,NA
"Guyana",1985,NA,NA,NA,NA,NA
"Guyana",1986,NA,NA,NA,NA,NA
"Guyana",1987,NA,NA,NA,NA,NA
"Guyana",1988,56,654894,413799990,632,8.55100214691232
"Guyana",1989,94,654104,379779390,581,14.3708034196397
"Guyana",1990,89,653426,396582263,607,13.620517089923
"Guyana",1991,105,654620,336708419,514,16.0398399071217
"Guyana",1992,78,656713,368281379,561,11.8773345434002
"Guyana",1993,72,658831,442273433,671,10.9284475077827
"Guyana",1994,86,660582,540874934,819,13.018822795656
"Guyana",1995,99,661682,621626786,939,14.9618699012517
"Guyana",1996,60,659048,705406001,1070,9.10404098032313
"Guyana",1997,40,657584,749138010,1139,6.08287306260493
"Guyana",1998,35,657089,717530683,1092,5.32652349986075
"Guyana",1999,163,657094,694754988,1057,24.806192112544
"Guyana",2000,NA,NA,NA,NA,NA
"Guyana",2001,197,660426,696281472,1054,29.8292314354674
"Guyana",2002,176,662839,722460886,1090,26.5524508968241
"Guyana",2003,198,664705,741929343,1116,29.7876501605976
"Guyana",2004,186,666308,785918770,1180,27.9150182798346
"Guyana",2005,169,667709,824880550,1235,25.3104271471554
"Guyana",2006,201,668408,1458449453,2182,30.0714533638137
"Guyana",2007,185,668788,1740334782,2602,27.6619795809733
"Guyana",2008,168,669253,1922598121,2873,25.1026144074065
"Guyana",2009,156,670155,2061323854,3076,23.2781968350605
"Guyana",2010,205,671825,2273225042,3384,30.5138987087411
"Guyana",2011,192,675283,2576024116,3815,28.4325238455581
"Guyana",2012,206,679356,2861562266,4212,30.3228351556474
"Guyana",2013,210,683867,2990006534,4372,30.7077253325574
"Guyana",2014,NA,NA,NA,NA,NA
"Guyana",2015,NA,NA,NA,NA,NA
"Guyana",2016,NA,NA,NA,NA,NA
"Hungary",1985,NA,NA,NA,NA,NA
"Hungary",1986,NA,NA,NA,NA,NA
"Hungary",1987,NA,NA,NA,NA,NA
"Hungary",1988,NA,NA,NA,NA,NA
"Hungary",1989,NA,NA,NA,NA,NA
"Hungary",1990,NA,NA,NA,NA,NA
"Hungary",1991,3993,9757766,34748508332,3561,40.9212518521145
"Hungary",1992,4000,9754956,38724945368,3970,41.0047979714106
"Hungary",1993,3694,9747902,40119073326,4116,37.89533378567
"Hungary",1994,3625,9740817,43160392124,4431,37.2145375485444
"Hungary",1995,3366,9737248,46418916500,4767,34.56828869923
"Hungary",1996,3436,9737250,46659796773,4792,35.287170402321
"Hungary",1997,3208,9737781,47290180589,4856,32.943850349479
"Hungary",1998,3245,9734373,48770466839,5010,33.335480364272
"Hungary",1999,3326,9553064,49170434391,5147,34.8160548280635
"Hungary",2000,3269,9527034,47310623887,4966,34.3128826873086
"Hungary",2001,2978,9704598,53821315066,5546,30.6864849012808
"Hungary",2002,2839,9680164,67716887203,6995,29.3280155170925
"Hungary",2003,2800,9652533,85324771841,8840,29.0079298356193
"Hungary",2004,2742,9630044,104066609518,10806,28.4733901527345
"Hungary",2005,2619,9608943,113035361317,11764,27.2558594634186
"Hungary",2006,2461,9591110,115295199392,12021,25.6591781347519
"Hungary",2007,2450,9572938,139850794387,14609,25.5929788744062
"Hungary",2008,2476,9552784,157998423132,16540,25.9191456647612
"Hungary",2009,2460,9534237,130593960612,13697,25.8017500508955
"Hungary",2010,2489,9514005,130922638689,13761,26.1614325407649
"Hungary",2011,2420,9495011,140782064609,14827,25.487068945997
"Hungary",2012,2349,9453181,127856647108,13525,24.8487784164928
"Hungary",2013,2092,9433840,135215704419,14333,22.1754873943166
"Hungary",2014,1925,9412788,140118140455,14886,20.4509014757371
"Hungary",2015,1868,9389519,122879042002,13087,19.8945228184745
"Hungary",2016,1761,8390370,125816640421,13448,20.988347355361
"Iceland",1985,32,220100,2939845038,13357,14.5388459791004
"Iceland",1986,37,222300,3930518366,17681,16.6441745389114
"Iceland",1987,36,225600,5438537482,24107,15.9574468085106
"Iceland",1988,35,229200,6016168896,26249,15.2705061082024
"Iceland",1989,22,232000,5588533007,24089,9.48275862068965
"Iceland",1990,40,233300,6372905073,27316,17.1453064723532
"Iceland",1991,37,235900,6807365898,28857,15.6846121237813
"Iceland",1992,28,238000,6976080331,29311,11.7647058823529
"Iceland",1993,26,240500,6126456175,25474,10.8108108108108
"Iceland",1994,25,242700,6294803497,25937,10.3007828594973
"Iceland",1995,27,244700,7018100153,28680,11.0339190845934
"Iceland",1996,33,246500,7330965239,29740,13.3874239350913
"Iceland",1997,33,248929,7548912105,30326,13.256792097345
"Iceland",1998,30,252253,8453704212,33513,11.8928218891351
"Iceland",1999,31,255820,8917286036,34858,12.1178953951997
"Iceland",2000,50,259723,8927140438,34372,19.251279247506
"Iceland",2001,36,263738,8136345144,30850,13.6499101380916
"Iceland",2002,30,266455,9207689916,34556,11.25893678107
"Iceland",2003,26,268330,11316441660,42174,9.68956136101069
"Iceland",2004,35,271588,13722824251,50528,12.8871673269806
"Iceland",2005,33,274929,16691490114,60712,12.003098981919
"Iceland",2006,32,282999,17048647568,60243,11.3074604503903
"Iceland",2007,37,289712,21319946740,73590,12.7713039156127
"Iceland",2008,38,296836,17658408759,59489,12.8016817367166
"Iceland",2009,36,296204,12944114736,43700,12.1537859043092
"Iceland",2010,46,294620,13310567803,45179,15.6133324282126
"Iceland",2011,27,295475,14732689535,49861,9.13782891953634
"Iceland",2012,37,297238,14292008745,48083,12.4479373431392
"Iceland",2013,49,300456,15548321544,51749,16.3085443459275
"Iceland",2014,44,304472,17304033021,56833,14.4512467484695
"Iceland",2015,40,308554,16942247374,54909,12.9636951716717
"Iceland",2016,40,268773,20304098101,64708,14.882447269629
"Ireland",1985,276,3208200,21295486383,6638,8.60295492799701
"Ireland",1986,282,3216700,28748960471,8937,8.76674853110331
"Ireland",1987,245,3229700,33961142322,10515,7.58584388642908
"Ireland",1988,266,3233500,37818134253,11696,8.22638008350085
"Ireland",1989,278,3223200,39285385088,12188,8.62496897493175
"Ireland",1990,334,3224000,49364681256,15312,10.3598014888337
"Ireland",1991,345,3252100,49847128533,15328,10.6085298730051
"Ireland",1992,362,3283400,55985506499,17051,11.0251568496071
"Ireland",1993,326,3306500,52480253169,15872,9.8593679116891
"Ireland",1994,394,3326000,57166037102,17188,11.8460613349369
"Ireland",1995,403,3345900,69222626263,20689,12.0445918885801
"Ireland",1996,408,3375800,75880632560,22478,12.0860240535577
"Ireland",1997,466,3414285,82826146132,24259,13.6485384201963
"Ireland",1998,498,3449415,90082034316,26115,14.4372306608512
"Ireland",1999,424,3481871,98691849563,28344,12.1773609648376
"Ireland",2000,463,3523376,99853528653,28340,13.1408058634673
"Ireland",2001,488,3573974,109133512304,30536,13.6542683298759
"Ireland",2002,449,3639573,127945379258,35154,12.3366120146512
"Ireland",2003,454,3694079,164285112867,44473,12.289937491862
"Ireland",2004,464,3752679,193870350137,51662,12.3645001344373
"Ireland",2005,451,3833357,211650764830,55213,11.7651447543237
"Ireland",2006,452,3937578,232085535065,58941,11.4791376831138
"Ireland",2007,458,4026707,269917519847,67032,11.3740582565357
"Ireland",2008,506,4094192,275020023436,67173,12.3589709520218
"Ireland",2009,527,4117667,236311336482,57390,12.7985094472185
"Ireland",2010,486,4264857,221951354762,52042,11.3954582767957
"Ireland",2011,554,4218849,239018536582,56655,13.1315436982931
"Ireland",2012,542,4220806,225571853194,53443,12.8411492970774
"Ireland",2013,487,4227378,239389340720,56628,11.520143218799
"Ireland",2014,486,4328043,258099014042,59634,11.2290936111309
"Ireland",2015,NA,NA,NA,NA,NA
"Ireland",2016,NA,NA,NA,NA,NA
"Israel",1985,234,3753500,27493591484,7325,6.23418143066471
"Israel",1986,278,3813500,34083532195,8938,7.28989117608496
"Israel",1987,271,3878100,40946424370,10558,6.98795802068023
"Israel",1988,303,3947300,50078767903,12687,7.67613305297292
"Israel",1989,353,4021100,49881433991,12405,8.77869239760265
"Israel",1990,304,4156100,58986997917,14193,7.31454969803421
"Israel",1991,359,4423200,67530220219,15267,8.11629589437511
"Israel",1992,381,4588900,75575902932,16469,8.30264333500403
"Israel",1993,371,4717000,75954641355,16102,7.86516853932584
"Israel",1994,416,4844900,86307135997,17814,8.58634853144544
"Israel",1995,360,4977700,100343219507,20159,7.23225586114069
"Israel",1996,306,5103700,109957321960,21545,5.99565021455023
"Israel",1997,379,5233500,114724862034,21921,7.24180758574568
"Israel",1998,318,5360200,115979230547,21637,5.93261445468453
"Israel",1999,368,5497047,117189920212,21319,6.69450343066013
"Israel",2000,394,5643291,132339311284,23451,6.98174168229141
"Israel",2001,398,5777467,130706147871,22623,6.88883207814082
"Israel",2002,382,5895508,121069378150,20536,6.47950948416998
"Israel",2003,417,6003127,126864966909,21133,6.94637977840549
"Israel",2004,411,6109931,135445033199,22168,6.72675354271595
"Israel",2005,425,6220861,142462925574,22901,6.83185173242096
"Israel",2006,367,6334485,153966916311,24306,5.79368330653558
"Israel",2007,326,6448814,178706717753,27712,5.05519309442015
"Israel",2008,354,6565602,215840354627,32874,5.39173711717524
"Israel",2009,404,6731835,207419370241,30812,6.00133544568457
"Israel",2010,480,6849825,233609522091,34104,7.00747829324107
"Israel",2011,409,6971495,261628548084,37528,5.86674737628012
"Israel",2012,430,7095360,257296579579,36263,6.06029856131331
"Israel",2013,372,7226008,292489185194,40477,5.14807069131393
"Israel",2014,382,7366252,308416982140,41869,5.18581226925172
"Israel",2015,342,7516180,299093839690,39793,4.55018373695148
"Israel",2016,NA,NA,NA,NA,NA
"Italy",1985,4759,54114700,450725816043,8329,8.79428325390328
"Italy",1986,4691,54267500,638273986102,11762,8.64421615147188
"Italy",1987,4516,54424100,803055418883,14756,8.29779454322625
"Italy",1988,4381,54579700,888667913419,16282,8.0267938445979
